,osmid
58106,120286318
58107,120286318
58108,120286318
58109,664691510
58110,664691510
58111,664691512
58112,664691510
58113,664691510
58114,217209134
58115,29401367
58116,636760805
58117,636760805
58118,664691510
58119,664691510
58120,664691510
58121,664691513
58122,29597142
58123,29597142
58124,664691511
58125,664691513
58126,664691513
58127,664691513
58128,664691513
58129,160090580
58130,160090580
58131,664691513
58132,664691513
58133,664691513
58134,664691513
58135,664691513
58136,664691514
58137,704375070
58138,664691513
58139,664691513
58140,93281798
58141,93281798
58142,93281798
58143,93281798
58144,93281798
58145,39194022
58146,39194022
58147,332916669
58148,332916669
58149,332916669
58150,332916669
58151,332916669
58152,29597086
58153,29597086
58154,332916669
58155,332916669
58156,332916669
58157,706227764
58158,332916674
58159,332916674
58160,282987824
58161,332916669
58162,332916669
58163,93281798
58164,496887571
58165,120286283
58166,496887572
58167,120286773
58168,120286773
58169,230122262
58170,230122263
58171,41032926
58172,41032926
58173,358621085
58174,21931190
58175,114324803
58176,155190161
58177,4910494
58178,29401367
58179,29401367
58180,29401367
58181,29401367
58182,29401367
58183,29401367
58184,29401367
58185,29401367
58186,29401367
58187,29401367
58188,82902762
58189,82902762
58190,29401367
58191,29401367
58192,29401367
58193,29401367
58194,29401367
58195,29401367
58196,29401367
58197,29401367
58198,29401367
58199,29401367
58200,29401367
58201,55385262
58202,55385262
58203,358621086
58204,358621086
58205,365010776
58206,365010776
58207,618288399
58208,618288399
58209,552853687
58210,552853687
58211,585153061
58212,216231365
58213,585153061
58214,585153061
58215,585153061
58216,585153061
58217,585153061
58218,585153061
58219,585153061
58220,585153061
58221,585153061
58222,585153061
58223,791359108
58224,791359108
58225,585153061
58226,585153061
58227,26770605
58228,26770605
58229,26770605
58230,26770605
58231,585153061
58232,585153061
58233,315052757
58234,315052757
58235,713952008
58236,713952008
58237,585153061
58238,585153061
58239,787511012
58240,787511012
58241,75390177
58242,75390177
58243,75390177
58244,75390177
58245,145988886
58246,145988886
58247,506878146
58248,75390177
58249,75390177
58250,585153061
58251,585153061
58252,585153061
58253,585153061
58254,43320726
58255,43320726
58256,75390177
58257,75390177
58258,75390177
58259,75390177
58260,7953725
58261,75390177
58262,120342354
58263,544317823
58264,544317823
58265,544317823
58266,544317823
58267,544317823
58268,544317823
58269,544317823
58270,75390177
58271,75390177
58272,236090763
58273,544317823
58274,544317823
58275,544317823
58276,544317823
58277,544317823
58278,544317823
58279,544317823
58280,544317823
58281,544317823
58282,544317823
58283,544317823
58284,544317823
58285,544317823
58286,544317823
58287,544317823
58288,544317823
58289,544317823
58290,544317823
58291,544317823
58292,544317823
58293,544317823
58294,544317823
58295,544317822
58296,544317823
58297,544317822
58298,544317822
58299,544317822
58300,544317822
58301,179012306
58302,179012306
58303,153263837
58304,544317822
58305,153263837
58306,153263837
58307,153263837
58308,153263837
58309,236090773
58310,236090773
58311,22766283
58312,120286934
58313,153263837
58314,22766283
58315,22766283
58316,22766283
58317,22766283
58318,153263837
58319,153263837
58320,22766283
58321,22766283
58322,22766283
58323,22766283
58324,22766283
58325,22766283
58326,22766283
58327,22766283
58328,22766283
58329,22766283
58330,22766283
58331,22766283
58332,226764937
58333,22766283
58334,22766283
58335,22766283
58336,22766283
58337,22766283
58338,22766283
58339,22766283
58340,22766283
58341,22766283
58342,22766283
58343,22766283
58344,22766283
58345,22766283
58346,22766283
58347,22766283
58348,22766283
58349,236090763
58350,236090763
58351,236090763
58352,236090763
58353,179012306
58354,179012306
58355,236090763
58356,236090763
58357,236090763
58358,236090763
58359,49071346
58360,49071346
58361,236090763
58362,236090763
58363,547704902
58364,547704902
58365,179012306
58366,179012306
58367,74393881
58368,391115780
58369,41937348
58370,41937348
58371,29597142
58372,29597142
58373,686357023
58374,147579536
58375,147579536
58376,53023261
58377,53023261
58378,686357023
58379,686357023
58380,288238434
58381,288238434
58382,686357023
58383,29597086
58384,29597086
58385,686357023
58386,2954554
58387,2954554
58388,229119111
58389,229119111
58390,163267042
58391,163267042
58392,118204357
58393,118204357
58394,131753642
58395,131753642
58396,686357030
58397,686357030
58398,209286059
58399,209286059
58400,686357030
58401,686357030
58402,294518878
58403,294518878
58404,686357030
58405,686357030
58406,407016854
58407,407016854
58408,80378938
58409,686357024
58410,686357030
58411,742258874
58412,266005460
58413,407016854
58414,407016854
58415,266005460
58416,266005460
58417,266005460
58418,266005460
58419,264018799
58420,221480589
58421,221480589
58422,216231365
58423,26343933
58424,26343933
58425,58974177
58426,58974177
58427,598458201
58428,598458201
58429,598458201
58430,598458201
58431,29597142
58432,29597142
58433,216686693
58434,481084886
58435,481084886
58436,83093587
58437,217152687
58438,81391803
58439,81391803
58440,292330677
58441,292330677
58442,33280369
58443,706227764
58444,159340400
58445,159340400
58446,83093590
58447,26770480
58448,26770480
58449,160373078
58450,51231487
58451,51231487
58452,160373078
58453,160373078
58454,160373078
58455,160373078
58456,160373078
58457,160373078
58458,160373078
58459,160373078
58460,160373078
58461,160373078
58462,126392034
58463,160373078
58464,160373078
58465,126392034
58466,689359241
58467,689359241
58468,33280385
58469,33280385
58470,160373078
58471,160373078
58472,154048913
58473,154048913
58474,4910495
58475,148469683
58476,358513007
58477,4910494
58478,160373078
58479,160373078
58480,217115639
58481,253291562
58482,253291562
58483,253291562
58484,253291562
58485,4910494
58486,37764753
58487,37764753
58488,160373078
58489,160373078
58490,37828103
58491,253291562
58492,253291562
58493,253291562
58494,253291562
58495,37828104
58496,453609840
58497,37764752
58498,37764752
58499,549215957
58500,129691847
58501,129691847
58502,253291562
58503,253291562
58504,217115639
58505,148469607
58506,217115639
58507,25181096
58508,25181096
58509,827021488
58510,827021488
58511,788689078
58512,788689078
58513,299216379
58514,713841944
58515,827021488
58516,827021488
58517,216130156
58518,216130156
58519,29385899
58520,29385899
58521,29385899
58522,722504338
58523,221329643
58524,722504338
58525,159340400
58526,159340400
58527,553072294
58528,553072294
58529,227999929
58530,227999929
58531,741837481
58532,76239788
58533,173296921
58534,741837481
58535,173296925
58536,173297625
58537,82749501
58538,173297621
58539,82749501
58540,82749501
58541,82749519
58542,82749519
58543,82749519
58544,215887771
58545,215887774
58546,215887779
58547,215887777
58548,215887777
58549,216757326
58550,25932922
58551,144430401
58552,25932923
58553,82749523
58554,82749523
58555,82749523
58556,82749523
58557,26003356
58558,532952285
58559,29338779
58560,54569758
58561,651561193
58562,148978821
58563,74516907
58564,358513011
58565,835368295
58566,835368295
58567,553075703
58568,553075703
58569,21925115
58570,26464241
58571,26464241
58572,26464241
58573,26464241
58574,553066828
58575,553066828
58576,26464241
58577,26464241
58578,553066829
58579,553066830
58580,46096834
58581,553066829
58582,553066829
58583,553066829
58584,553066829
58585,26464241
58586,26464241
58587,553066829
58588,553066829
58589,553071155
58590,553071155
58591,26464241
58592,26464241
58593,553071158
58594,553071158
58595,26464241
58596,26464241
58597,553071158
58598,553071158
58599,26464241
58600,26464241
58601,553071158
58602,553071158
58603,26464241
58604,26464241
58605,25932929
58606,553071158
58607,553071158
58608,75391387
58609,75391387
58610,148978821
58611,156691803
58612,156691803
58613,24390915
58614,187014751
58615,24390915
58616,24390915
58617,24390911
58618,406015869
58619,406015869
58620,406015869
58621,406015869
58622,24186907
58623,26464247
58624,26464247
58625,24186907
58626,187014751
58627,187014751
58628,24390915
58629,24390915
58630,455460342
58631,26464247
58632,26464247
58633,26464247
58634,26464247
58635,26000609
58636,26003354
58637,453609839
58638,216231367
58639,26464247
58640,26464247
58641,216231367
58642,24390915
58643,24390915
58644,21922477
58645,26464247
58646,264012834
58647,345738494
58648,828920527
58649,828920528
58650,26464247
58651,26464247
58652,26464247
58653,26464247
58654,209286059
58655,209286059
58656,209286059
58657,209286059
58658,29424773
58659,29424773
58660,42289525
58661,42289525
58662,157868829
58663,162790322
58664,217123214
58665,229113615
58666,229113620
58667,19801868
58668,19801868
58669,19801869
58670,29597142
58671,29597142
58672,148469690
58673,19845925
58674,148469692
58675,453944848
58676,229113620
58677,37828098
58678,237023077
58679,37828098
58680,227996314
58681,227996314
58682,229113614
58683,453944847
58684,229113616
58685,229113621
58686,227996314
58687,227996314
58688,229113616
58689,237023077
58690,229113616
58691,229113616
58692,4908479
58693,36485079
58694,148978817
58695,37828097
58696,36485078
58697,76752289
58698,76752289
58699,216231368
58700,76752289
58701,76752289
58702,216234148
58703,229113618
58704,229113618
58705,229113618
58706,76752289
58707,76752289
58708,229113619
58709,216234150
58710,229113618
58711,29597312
58712,216234146
58713,229113617
58714,29597312
58715,216234158
58716,29338864
58717,216234153
58718,216864918
58719,157616849
58720,157616849
58721,216874327
58722,24822905
58723,29424773
58724,29424773
58725,178853777
58726,178853777
58727,178853777
58728,178853777
58729,178853777
58730,180638310
58731,217501750
58732,30815115
58733,30815115
58734,30815115
58735,30815115
58736,29424773
58737,29424773
58738,30815115
58739,30815115
58740,30815115
58741,30815115
58742,331054040
58743,331054040
58744,24805256
58745,24805256
58746,26464241
58747,26464241
58748,30815115
58749,30815115
58750,30815115
58751,30815115
58752,30815115
58753,30815115
58754,30815115
58755,30815115
58756,30815115
58757,30815115
58758,26464241
58759,153920530
58760,553124320
58761,178853779
58762,527914530
58763,527914530
58764,552844863
58765,721223711
58766,178853779
58767,556423392
58768,556423392
58769,225715189
58770,110464882
58771,363646609
58772,363646609
58773,120286283
58774,120286283
58775,216657967
58776,216657967
58777,216657967
58778,216657967
58779,22808705
58780,22808705
58781,363646609
58782,363646609
58783,553071158
58784,553071158
58785,100721896
58786,100721896
58787,153920527
58788,19801610
58789,19801610
58790,234790692
58791,120286283
58792,120286283
58793,216696187
58794,120286283
58795,120286283
58796,120286283
58797,120286283
58798,110163379
58799,110163379
58800,153776606
58801,237025647
58802,700411323
58803,700411323
58804,777188678
58805,777188678
58806,28816888
58807,777188678
58808,28816888
58809,28816888
58810,28816888
58811,28816888
58812,29424776
58813,29424776
58814,29424776
58815,29424776
58816,431445481
58817,431445481
58818,28816892
58819,28816892
58820,754579682
58821,28816888
58822,28816888
58823,818876722
58824,29424776
58825,29424776
58826,153776606
58827,29424776
58828,29424776
58829,22813512
58830,22813512
58831,156691803
58832,156691803
58833,156691803
58834,156691803
58835,48062268
58836,48062268
58837,224929968
58838,224924915
58839,224929968
58840,224924915
58841,642488698
58842,642488698
58843,224924913
58844,118213438
58845,91682903
58846,91682911
58847,118213440
58848,224929966
58849,224928188
58850,224928188
58851,224929966
58852,80244198
58853,80244198
58854,71942576
58855,118216667
58856,118216667
58857,431445485
58858,546566861
58859,546566861
58860,120286283
58861,120286283
58862,120286283
58863,120286283
58864,120286283
58865,120286283
58866,120286283
58867,120286283
58868,120286283
58869,120286283
58870,120286283
58871,120286283
58872,120286283
58873,120286283
58874,120286283
58875,120286283
58876,120286316
58877,120286283
58878,120286283
58879,120286305
58880,120286283
58881,120286283
58882,829263695
58883,829263696
58884,120286283
58885,120286283
58886,120286299
58887,120286283
58888,120286283
58889,151477748
58890,151477748
58891,24364992
58892,718297278
58893,718297278
58894,718297278
58895,718297278
58896,120286283
58897,120286283
58898,120286283
58899,120286283
58900,120286283
58901,120286283
58902,120286283
58903,120286283
58904,544616476
58905,544616476
58906,545433851
58907,19801868
58908,4908479
58909,375599186
58910,120286283
58911,120286283
58912,120286283
58913,120286283
58914,76246285
58915,76246285
58916,120286283
58917,120286283
58918,120286283
58919,120286283
58920,151477741
58921,720552252
58922,720552252
58923,167805897
58924,167805897
58925,21146532
58926,661259154
58927,661259154
58928,162931491
58929,162931489
58930,188660834
58931,188660834
58932,152056454
58933,784766835
58934,552176241
58935,137191201
58936,137191202
58937,120286283
58938,26143739
58939,26143739
58940,253839214
58941,253839214
58942,24202574
58943,24202574
58944,733011779
58945,733011779
58946,42403951
58947,42403951
58948,29401402
58949,29401427
58950,148978808
58951,225037605
58952,29424776
58953,29424776
58954,29424776
58955,29424776
58956,29424776
58957,29424776
58958,225037608
58959,225037608
58960,225037610
58961,225037610
58962,225037607
58963,553072297
58964,553072297
58965,225037606
58966,225037606
58967,194836557
58968,332916679
58969,332916679
58970,332916679
58971,332916679
58972,332916679
58973,332916679
58974,332916679
58975,72117635
58976,72117635
58977,62826363
58978,72117635
58979,37798759
58980,72117641
58981,220579895
58982,220579895
58983,158435382
58984,158435382
